FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073
PLST,TX,050,00,00,000,03,0000200,0500000US48397,48397,3,7,48,01779801,397,H1,01383984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100,1,206,19124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329461303,56272445,Rockwall,Rockwall County,A,,107819,38219,+32.8998859,-096.4120504,06,,,78525,70061,56449,5778,657,2551,73,4553,8464,8182,342,1515,392,29,5567,56,17,1,75,15,9,142,8,14,0,250,41,13,2,23,10,0,114,25,11,1,0,5,2,0,0,0,2,0,0,1,29,4,0,22,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,78525,13181,65344,62490,53648,5680,356,2515,51,240,2854,2761,328,1399,372,26,510,55,17,1,25,15,0,0,6,7,0,83,29,13,2,4,10,0,4,15,0,1,0,5,0,0,0,0,0,0,0,0,8,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000201,0500000US48399,48399,3,7,48,01779801,399,H1,01383985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722259323,15604788,Runnels,Runnels County,A,,9900,4986,+31.8451193,-099.9827145,06,,,7636,6767,5855,122,67,22,7,694,869,846,25,107,5,0,684,0,0,7,1,0,2,8,0,6,1,11,0,0,0,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,4,6,0,0,0,0,0,0,7636,2283,5353,5153,4970,112,28,22,6,15,200,188,25,96,5,0,49,0,0,7,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,4,5,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000202,0500000US48401,48401,3,7,48,01779801,401,H1,01383986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30980,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393663219,37217198,Rusk,Rusk County,A,,52214,21107,+32.1094232,-094.7563823,06,,,40718,38081,27127,6741,309,183,19,3702,2637,2575,172,666,49,3,1589,37,0,0,29,4,0,26,0,0,0,53,18,0,0,14,4,0,11,1,0,3,2,0,0,0,0,0,0,0,0,0,9,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40718,6360,34358,33231,26062,6696,160,183,13,117,1127,1090,169,632,48,3,186,34,0,0,17,0,0,1,0,0,0,31,15,0,0,7,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000203,0500000US48403,48403,3,7,48,01779801,403,H1,01383987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273523415,219936062,Sabine,Sabine County,A,,9894,7563,+31.3432997,-093.8519129,06,,,8063,7711,6978,551,43,45,0,94,352,335,17,181,1,2,112,3,2,0,7,0,1,7,1,1,0,14,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8063,251,7812,7561,6911,542,43,44,0,21,251,235,17,172,1,2,37,3,2,0,0,0,0,0,1,0,0,13,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000204,0500000US48405,48405,3,7,48,01779801,405,H1,01383988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374400363,159644688,San Augustine,San Augustine County,A,,7918,4733,+31.3824492,-094.1631796,06,,,6286,6032,4447,1334,29,24,0,198,254,226,27,49,1,0,132,8,0,6,3,0,0,0,0,0,0,26,7,1,0,0,1,0,3,1,4,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6286,394,5892,5762,4396,1324,18,24,0,0,130,114,25,49,0,0,33,4,0,0,3,0,0,0,0,0,0,14,5,1,0,0,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000205,0500000US48407,48407,3,7,48,01779801,407,H1,01383989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474332269,151949232,San Jacinto,San Jacinto County,A,,27402,13778,+30.5743884,-095.1631363,06,,,21447,19809,16401,1720,167,74,10,1437,1638,1598,48,484,36,2,947,6,2,3,26,1,0,30,5,8,0,39,17,0,0,4,0,0,14,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21447,3087,18360,17635,15714,1689,101,72,5,54,725,710,45,463,33,2,141,6,2,3,7,1,0,0,5,2,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000206,0500000US48409,48409,3,7,48,01779801,409,H1,01383990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18580,1,204,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795990941,37577389,San Patricio,San Patricio County,A,,68755,29424,+28.0117944,-097.5171566,06,,,51377,40068,32441,872,413,673,48,5621,11309,11124,105,626,131,19,10066,8,15,4,35,6,0,84,16,9,0,161,14,1,0,24,4,0,104,2,0,0,0,0,10,0,0,1,0,1,0,0,22,0,0,6,3,3,0,0,2,0,0,3,0,2,0,3,2,0,1,0,0,0,1,0,0,51377,26738,24639,23543,21755,773,154,646,39,176,1096,1066,92,527,113,18,272,7,15,0,2,0,0,1,13,6,0,23,14,1,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000207,0500000US48411,48411,3,7,48,01779801,411,H1,01383991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940447163,8300211,San Saba,San Saba County,A,,5730,2832,+31.1551375,-098.8192922,06,,,4606,4244,3529,121,32,15,1,546,362,342,6,51,11,0,263,1,0,0,0,0,0,7,2,1,0,17,4,0,0,2,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606,1211,3395,3303,3154,106,22,15,0,6,92,79,6,51,10,0,9,1,0,0,0,0,0,0,2,0,0,10,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000208,0500000US48413,48413,3,7,48,01779801,413,H1,01383992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394546068,87401,Schleicher,Schleicher County,A,,2451,1285,+30.8962331,-100.5272161,06,,,1867,1624,1105,23,14,10,0,472,243,233,1,12,0,0,213,0,1,0,0,4,0,0,1,0,1,9,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,873,994,967,932,15,4,7,0,9,27,23,1,12,0,0,5,0,0,0,0,4,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000209,0500000US48415,48415,3,7,48,01779801,415,H1,01383993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43660,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345090474,5436957,Scurry,Scurry County,A,,16932,6889,+32.7443531,-100.9133465,06,,,12649,11117,8408,538,91,61,1,2018,1532,1502,35,171,10,1,1254,0,3,0,3,0,0,18,1,0,6,28,11,0,0,3,0,0,8,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12649,4731,7918,7656,7010,523,46,60,1,16,262,247,34,146,10,1,53,0,2,0,0,0,0,0,1,0,0,15,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000210,0500000US48417,48417,3,7,48,01779801,417,H1,01383994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367989254,3268209,Shackelford,Shackelford County,A,,3105,1570,+32.7438198,-099.3470045,06,,,2362,2237,2118,10,7,11,0,91,125,115,0,36,5,0,67,2,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,228,2134,2075,2051,7,4,11,0,2,59,56,0,30,5,0,19,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000211,0500000US48419,48419,3,7,48,01779801,419,H1,01383995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060566466,101081677,Shelby,Shelby County,A,,24022,11420,+31.7901394,-094.1425794,06,,,18071,16744,11895,2858,109,248,11,1623,1327,1272,71,228,17,3,895,10,3,0,10,3,0,22,3,3,4,48,13,1,1,4,0,0,18,9,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,18071,2963,15108,14674,11490,2848,47,248,11,30,434,401,71,221,8,0,74,10,3,0,8,3,0,0,3,0,0,28,8,1,1,2,0,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000212,0500000US48421,48421,3,7,48,01779801,421,H1,01383996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390195607,425429,Sherman,Sherman County,A,,2782,1150,+36.2785929,-101.8992648,06,,,1974,1590,1201,7,26,3,0,353,384,365,4,29,1,0,313,3,4,3,3,0,0,4,1,0,0,13,1,0,4,0,1,0,2,0,0,0,0,0,3,1,0,0,1,0,0,0,6,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974,841,1133,1075,1060,5,5,2,0,3,58,55,4,24,1,0,14,2,3,3,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000213,0500000US48423,48423,3,7,48,01779801,423,H1,01383997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46340,1,540,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386604289,73163662,Smith,Smith County,A,,233479,97539,+32.3770156,-095.2700409,06,,,177458,163017,115104,28994,1193,3209,74,14443,14441,14001,825,2784,415,44,9318,185,36,19,142,16,0,166,27,24,0,397,123,12,0,45,26,3,133,24,12,2,0,0,5,0,0,0,0,6,0,6,37,0,2,6,6,2,0,0,0,0,5,7,0,0,9,0,6,5,0,0,1,0,0,0,0,177458,30191,147267,141994,109026,28705,562,3159,55,487,5273,5067,786,2618,389,44,893,178,36,19,62,13,0,3,17,9,0,182,96,8,0,11,21,3,12,24,0,0,0,0,0,0,0,0,0,1,0,6,19,0,2,0,6,2,0,0,0,0,0,7,0,0,2,0,5,5,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000214,0500000US48425,48425,3,7,48,01779801,425,H1,01383998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482714491,14210911,Somervell,Somervell County,A,,9205,3928,+32.2180714,-097.7692170,06,,,6968,6246,5754,27,67,37,0,361,722,689,16,156,5,1,500,2,0,0,6,0,0,1,0,0,2,28,2,0,5,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6968,1066,5902,5660,5543,22,41,34,0,20,242,229,16,148,5,1,56,2,0,0,1,0,0,0,0,0,0,11,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000215,0500000US48427,48427,3,7,48,01779801,427,H1,01383999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40100,2,365,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3168019235,15346374,Starr,Starr County,A,,65920,22980,+26.5309027,-098.7402346,06,,,46110,24066,15237,51,178,82,1,8517,22044,21977,33,41,1,0,21802,1,0,6,10,0,0,65,0,13,5,51,2,0,0,6,4,0,37,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,3,6,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46110,45030,1080,997,846,31,1,71,0,48,83,76,13,12,1,0,42,1,0,6,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
PLST,TX,050,00,00,000,03,0000216,0500000US48429,48429,3,7,48,01779801,429,H1,01384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322497231,64147705,Stephens,Stephens County,A,,9101,4654,+32.7380521,-098.8393443,06,,,7127,6574,5603,216,42,43,1,669,553,512,16,120,0,3,361,0,0,0,1,0,0,7,0,0,4,25,7,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7127,1459,5668,5471,5164,213,27,43,1,23,197,176,13,117,0,3,43,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000217,0500000US48431,48431,3,7,48,01779801,431,H1,01384001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41660,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391722770,167451,Sterling,Sterling County,A,,1372,579,+31.8357735,-101.0549114,06,,,1015,906,815,3,4,1,2,81,109,104,0,21,3,0,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,309,706,683,674,3,2,1,2,1,23,19,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000218,0500000US48433,48433,3,7,48,01779801,433,H1,01384002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373238700,10177387,Stonewall,Stonewall County,A,,1245,840,+33.1795797,-100.2538069,06,,,1003,923,848,14,5,5,0,51,80,73,9,14,1,0,48,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0,1003,141,862,834,812,12,3,5,0,2,28,26,9,12,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
PLST,TX,050,00,00,000,03,0000219,0500000US48435,48435,3,7,48,01779801,435,H1,01384003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765674775,1277066,Sutton,Sutton County,A,,3372,1878,+30.5221852,-100.5133594,06,,,2555,1963,1561,8,11,8,0,375,592,580,0,16,0,0,562,1,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2555,1495,1060,1034,1015,4,5,6,0,4,26,22,0,16,0,0,5,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000220,0500000US48437,48437,3,7,48,01779801,437,H1,01384004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305502705,27277988,Swisher,Swisher County,A,,6971,3034,+34.5263193,-101.7438647,06,,,5269,4532,3236,344,41,12,3,896,737,715,15,74,5,0,614,5,0,0,1,0,0,1,0,0,0,16,5,0,0,0,1,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269,2153,3116,3007,2636,335,18,10,0,8,109,105,10,74,5,0,11,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000221,0500000US48439,48439,3,7,48,01779801,439,H1,01384005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100,1,206,23104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241078404,99782500,Tarrant,Tarrant County,A,,2110640,808364,+32.7721191,-097.2912241,06,,,1574046,1378945,827823,262756,13914,99666,3096,171690,195101,187702,8715,19968,7871,636,140377,2186,894,145,3050,171,26,2409,512,566,176,6585,1474,268,53,893,261,55,2621,304,360,34,39,2,135,28,17,7,4,13,12,5,723,94,14,469,17,31,4,26,44,0,9,8,7,0,0,0,76,33,38,5,0,0,0,15,15,1574046,414177,1159869,1110144,738298,258883,5596,98800,2842,5725,49725,46921,8028,17997,7521,575,7752,2044,854,140,1084,122,20,37,479,231,37,2556,1227,226,52,241,205,50,94,269,58,1,39,2,51,25,8,3,0,0,0,5,205,66,14,64,14,9,4,22,0,0,0,8,4,0,0,0,38,23,15,0,0,0,0,5,5
PLST,TX,050,00,00,000,03,0000222,0500000US48441,48441,3,7,48,01779801,441,H1,01384006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10180,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371228265,9760311,Taylor,Taylor County,A,,143208,60817,+32.2971255,-099.8904299,06,,,108565,97686,78157,8297,975,2329,148,7780,10879,10429,699,1864,503,39,6847,84,46,8,161,16,0,89,51,14,8,424,102,20,5,38,28,10,160,13,15,0,0,0,7,16,10,0,0,0,0,0,25,5,0,12,0,0,0,0,3,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,108565,22891,85674,81730,70531,7987,489,2272,129,322,3944,3734,645,1687,475,22,658,67,46,8,65,7,0,11,41,2,0,201,87,18,5,13,15,10,7,13,0,0,0,0,7,16,10,0,0,0,0,0,8,2,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000223,0500000US48443,48443,3,7,48,01779801,443,H1,01384007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6107081791,259482,Terrell,Terrell County,A,,760,650,+30.2323427,-102.0725126,06,,,616,530,416,8,0,0,0,106,86,79,0,3,0,2,74,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,616,278,338,321,311,8,0,0,0,2,17,11,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000224,0500000US48445,48445,3,7,48,01779801,445,H1,01384008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302083290,5443860,Terry,Terry County,A,,11831,4789,+33.1712290,-102.3392840,06,,,8582,6878,5118,365,59,35,0,1301,1704,1687,18,82,3,5,1553,0,0,0,0,0,0,15,7,4,0,11,2,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,8582,4454,4128,4015,3598,347,23,33,0,14,113,110,14,65,0,4,16,0,0,0,0,0,0,0,7,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000225,0500000US48447,48447,3,7,48,01779801,447,H1,01384009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363499444,7586186,Throckmorton,Throckmorton County,A,,1440,964,+33.1706954,-099.2057960,06,,,1128,1068,1032,0,5,3,0,28,60,56,0,22,0,1,32,1,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,92,1036,1009,1003,0,3,3,0,0,27,23,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000226,0500000US48449,48449,3,7,48,01779801,449,H1,01384010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34420,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051700249,50711188,Titus,Titus County,A,,31247,12013,+33.2145990,-094.9667825,06,,,22655,19564,12592,2253,281,196,3,4239,3091,3047,65,379,10,2,2471,19,0,0,26,0,0,59,2,5,9,43,11,0,1,9,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22655,8621,14034,13499,10954,2215,90,191,3,46,535,523,65,338,10,1,86,19,0,0,0,0,0,0,2,0,2,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
